Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
7,305;1,157;0,967;3,662;187,56;115,72;300,49
7,310;1,162;0,967;3,657;187,41;116,21;300,49
7,315;1,162;0,967;3,657;187,41;116,21;300,49
7,320;1,162;0,962;3,657;187,41;116,21;300,17
7,325;1,157;0,967;3,662;187,56;115,72;300,49
7,330;1,162;0,962;3,662;187,56;116,21;300,17
7,335;1,162;0,967;3,662;187,56;116,21;300,49
7,340;1,167;0,967;3,657;187,41;116,70;300,49
7,345;1,162;0,967;3,662;187,56;116,21;300,49
7,350;1,157;0,967;3,657;187,41;115,72;300,49
7,355;1,162;0,962;3,657;187,41;116,21;300,17
7,360;1,157;0,967;3,662;187,56;115,72;300,49
7,365;1,162;0,967;3,662;187,56;116,21;300,49
7,370;1,162;0,967;3,662;187,56;116,21;300,49
7,375;1,162;0,962;3,662;187,56;116,21;300,17
7,380;1,162;0,967;3,657;187,41;116,21;300,49
7,385;1,157;0,962;3,662;187,56;115,72;300,17
7,390;1,162;0,962;3,657;187,41;116,21;300,17
7,395;1,157;0,962;3,662;187,56;115,72;300,17
7,400;1,162;0,962;3,657;187,41;116,21;300,17
7,405;1,157;0,972;3,662;187,56;115,72;300,80
7,410;1,157;0,967;3,662;187,56;115,72;300,49
7,415;1,157;0,967;3,662;187,56;115,72;300,49
7,420;1,157;0,967;3,662;187,56;115,72;300,49
7,425;1,162;0,967;3,657;187,41;116,21;300,49
7,430;1,157;0,962;3,672;187,86;115,72;300,17
7,435;1,162;0,962;3,662;187,56;116,21;300,17
7,440;1,157;0,967;3,657;187,41;115,72;300,49
7,445;1,162;0,962;3,696;188,62;116,21;300,17
7,450;1,162;0,962;3,691;188,47;116,21;300,17
7,455;1,162;0,967;3,662;187,56;116,21;300,49
7,460;1,162;0,967;3,657;187,41;116,21;300,49
7,465;1,157;0,967;3,662;187,56;115,72;300,49
7,470;1,162;0,977;3,657;187,41;116,21;301,12
7,475;1,157;0,967;3,657;187,41;115,72;300,49
7,480;1,162;0,962;3,657;187,41;116,21;300,17
7,485;1,162;0,967;3,657;187,41;116,21;300,49
7,490;1,162;0,967;3,662;187,56;116,21;300,49
7,495;1,162;0,967;3,662;187,56;116,21;300,49
7,500;1,157;0,962;3,662;187,56;115,72;300,17
7,505;1,162;0,962;3,662;187,56;116,21;300,17
7,510;1,157;0,962;3,667;187,71;115,72;300,17
7,515;1,162;0,962;3,657;187,41;116,21;300,17
7,520;1,157;0,962;3,662;187,56;115,72;300,17
7,525;1,162;0,962;3,662;187,56;116,21;300,17
7,530;1,157;0,962;3,662;187,56;115,72;300,17
7,535;1,162;0,962;3,662;187,56;116,21;300,17
7,540;1,157;0,962;3,662;187,56;115,72;300,17
7,545;1,157;0,967;3,657;187,41;115,72;300,49
7,550;1,162;0,952;3,662;187,56;116,21;299,53
7,555;1,157;0,967;3,657;187,41;115,72;300,49
7,560;1,162;0,962;3,657;187,41;116,21;300,17
7,565;1,157;0,962;3,662;187,56;115,72;300,17
7,570;1,162;0,962;3,662;187,56;116,21;300,17
7,575;1,162;0,962;3,662;187,56;116,21;300,17
7,580;1,157;0,962;3,662;187,56;115,72;300,17
7,585;1,162;0,962;3,657;187,41;116,21;300,17
7,590;1,162;0,962;3,657;187,41;116,21;300,17
7,595;1,162;0,962;3,657;187,41;116,21;300,17
7,600;1,157;0,962;3,662;187,56;115,72;300,17
7,605;1,157;0,962;3,662;187,56;115,72;300,17
7,610;1,162;0,962;3,662;187,56;116,21;300,17
7,615;1,162;0,962;3,662;187,56;116,21;300,17
7,620;1,162;0,962;3,667;187,71;116,21;300,17
7,625;1,157;0,967;3,657;187,41;115,72;300,49
7,630;1,162;0,962;3,662;187,56;116,21;300,17
7,635;1,157;0,962;3,662;187,56;115,72;300,17
7,640;1,162;0,962;3,662;187,56;116,21;300,17
7,645;1,157;0,962;3,662;187,56;115,72;300,17
7,650;1,162;0,962;3,657;187,41;116,21;300,17
7,655;1,162;0,962;3,662;187,56;116,21;300,17
7,660;1,162;0,962;3,657;187,41;116,21;300,17
7,665;1,157;0,967;3,657;187,41;115,72;300,49
7,670;1,157;0,962;3,657;187,41;115,72;300,17
7,675;1,162;0,962;3,662;187,56;116,21;300,17
7,680;1,157;0,962;3,662;187,56;115,72;300,17
7,685;1,162;0,962;3,657;187,41;116,21;300,17
7,690;1,157;0,962;3,662;187,56;115,72;300,17
7,695;1,162;0,962;3,652;187,25;116,21;300,17
7,700;1,162;0,962;3,662;187,56;116,21;300,17
7,705;1,162;0,962;3,662;187,56;116,21;300,17
7,710;1,162;0,962;3,662;187,56;116,21;300,17
7,715;1,157;0,962;3,662;187,56;115,72;300,17
7,720;1,162;0,962;3,662;187,56;116,21;300,17
7,725;1,157;0,967;3,657;187,41;115,72;300,49
7,730;1,162;0,962;3,657;187,41;116,21;300,17
7,735;1,162;0,962;3,662;187,56;116,21;300,17
7,740;1,162;0,962;3,657;187,41;116,21;300,17
7,745;1,162;0,962;3,662;187,56;116,21;300,17
7,750;1,162;0,957;3,662;187,56;116,21;299,85
7,755;1,162;0,962;3,657;187,41;116,21;300,17
7,760;1,157;0,962;3,662;187,56;115,72;300,17
7,765;1,162;0,962;3,662;187,56;116,21;300,17
7,770;1,157;0,962;3,657;187,41;115,72;300,17
7,775;1,157;0,962;3,657;187,41;115,72;300,17
7,780;1,162;0,962;3,657;187,41;116,21;300,17
7,785;1,157;0,962;3,657;187,41;115,72;300,17
7,790;1,162;0,967;3,657;187,41;116,21;300,49
7,795;1,157;0,962;3,662;187,56;115,72;300,17
7,800;1,162;0,962;3,657;187,41;116,21;300,17
7,805;1,157;0,962;3,662;187,56;115,72;300,17
7,810;1,162;0,957;3,657;187,41;116,21;299,85
7,815;1,162;0,962;3,662;187,56;116,21;300,17
7,820;1,162;0,962;3,657;187,41;116,21;300,17
7,825;1,157;0,962;3,662;187,56;115,72;300,17
7,830;1,157;0,967;3,662;187,56;115,72;300,49
7,835;1,162;0,957;3,647;187,10;116,21;299,85
7,840;1,152;0,962;3,662;187,56;115,23;300,17
7,845;1,162;0,962;3,657;187,41;116,21;300,17
7,850;1,157;0,962;3,657;187,41;115,72;300,17
7,855;1,162;0,957;3,662;187,56;116,21;299,85
7,860;1,162;0,962;3,662;187,56;116,21;300,17
7,865;1,157;0,962;3,657;187,41;115,72;300,17
7,870;1,162;0,962;3,657;187,41;116,21;300,17
7,875;1,157;0,962;3,657;187,41;115,72;300,17
7,880;1,162;0,957;3,662;187,56;116,21;299,85
7,885;1,157;0,962;3,662;187,56;115,72;300,17
7,890;1,162;0,957;3,662;187,56;116,21;299,85
7,895;1,157;0,962;3,662;187,56;115,72;300,17
7,900;1,162;0,962;3,662;187,56;116,21;300,17
7,905;1,162;0,962;3,662;187,56;116,21;300,17
7,910;1,157;0,962;3,657;187,41;115,72;300,17
7,915;1,162;0,962;3,662;187,56;116,21;300,17
7,920;1,157;0,957;3,657;187,41;115,72;299,85
7,925;1,162;0,962;3,657;187,41;116,21;300,17
7,930;1,157;0,962;3,662;187,56;115,72;300,17
7,935;1,157;0,962;3,662;187,56;115,72;300,17
7,940;1,162;0,962;3,662;187,56;116,21;300,17
7,945;1,162;0,962;3,662;187,56;116,21;300,17
7,950;1,157;0,962;3,652;187,25;115,72;300,17
7,955;1,157;0,962;3,662;187,56;115,72;300,17
7,960;1,167;0,962;3,657;187,41;116,70;300,17
7,965;1,157;0,957;3,662;187,56;115,72;299,85
7,970;1,162;0,962;3,662;187,56;116,21;300,17
7,975;1,162;0,962;3,657;187,41;116,21;300,17
7,980;1,157;0,957;3,662;187,56;115,72;299,85
7,985;1,162;0,957;3,657;187,41;116,21;299,85
7,990;1,157;0,957;3,662;187,56;115,72;299,85
7,995;1,162;0,957;3,657;187,41;116,21;299,85
8,000;1,157;0,957;3,662;187,56;115,72;299,85
8,005;1,162;0,957;3,657;187,41;116,21;299,85
8,010;1,162;0,957;3,662;187,56;116,21;299,85
8,015;1,162;0,957;3,662;187,56;116,21;299,85
8,020;1,162;0,957;3,657;187,41;116,21;299,85
8,025;1,157;0,972;3,662;187,56;115,72;300,80
8,030;1,157;0,957;3,652;187,25;115,72;299,85
8,035;1,157;0,957;3,657;187,41;115,72;299,85
8,040;1,162;0,957;3,662;187,56;116,21;299,85
8,045;1,157;0,957;3,662;187,56;115,72;299,85
8,050;1,162;0,957;3,643;186,95;116,21;299,85
8,055;1,157;0,962;3,643;186,95;115,72;300,17
8,060;1,157;0,962;3,657;187,41;115,72;300,17
8,065;1,162;0,957;3,687;188,32;116,21;299,85
8,070;1,157;0,962;3,662;187,56;115,72;300,17
8,075;1,157;0,962;3,657;187,41;115,72;300,17
8,080;1,162;0,962;3,662;187,56;116,21;300,17
8,085;1,162;0,957;3,657;187,41;116,21;299,85
8,090;1,162;0,962;3,657;187,41;116,21;300,17
8,095;1,157;0,957;3,662;187,56;115,72;299,85
8,100;1,157;0,957;3,657;187,41;115,72;299,85
8,105;1,157;0,962;3,662;187,56;115,72;300,17
8,110;1,162;0,957;3,667;187,71;116,21;299,85
8,115;1,162;0,962;3,657;187,41;116,21;300,17
8,120;1,162;0,957;3,662;187,56;116,21;299,85
8,125;1,162;0,962;3,662;187,56;116,21;300,17
8,130;1,157;0,957;3,662;187,56;115,72;299,85
8,135;1,157;0,962;3,657;187,41;115,72;300,17
8,140;1,157;0,957;3,662;187,56;115,72;299,85
8,145;1,162;0,957;3,657;187,41;116,21;299,85
8,150;1,157;0,962;3,662;187,56;115,72;300,17
8,155;1,162;0,957;3,657;187,41;116,21;299,85
8,160;1,162;0,962;3,662;187,56;116,21;300,17
8,165;1,157;0,957;3,662;187,56;115,72;299,85
8,170;1,157;0,962;3,662;187,56;115,72;300,17
8,175;1,157;0,957;3,662;187,56;115,72;299,85
8,180;1,157;0,957;3,657;187,41;115,72;299,85
8,185;1,157;0,957;3,662;187,56;115,72;299,85
8,190;1,162;0,957;3,662;187,56;116,21;299,85
8,195;1,157;0,957;3,662;187,56;115,72;299,85
8,200;1,157;0,957;3,662;187,56;115,72;299,85
8,205;1,162;0,962;3,662;187,56;116,21;300,17
8,210;1,157;0,972;3,662;187,56;115,72;300,80
8,215;1,162;0,962;3,657;187,41;116,21;300,17
8,220;1,147;0,957;3,662;187,56;114,75;299,85
8,225;1,157;0,962;3,657;187,41;115,72;300,17
8,230;1,157;0,962;3,662;187,56;115,72;300,17
8,235;1,162;0,957;3,662;187,56;116,21;299,85
8,240;1,157;0,977;3,662;187,56;115,72;301,12
8,245;1,157;0,962;3,662;187,56;115,72;300,17
8,250;1,157;0,962;3,662;187,56;115,72;300,17
8,255;1,157;0,957;3,662;187,56;115,72;299,85
8,260;1,162;0,957;3,657;187,41;116,21;299,85
8,265;1,157;0,957;3,662;187,56;115,72;299,85
8,270;1,157;0,957;3,657;187,41;115,72;299,85
8,275;1,162;0,957;3,662;187,56;116,21;299,85
8,280;1,157;0,957;3,657;187,41;115,72;299,85
8,285;1,162;0,957;3,657;187,41;116,21;299,85
8,290;1,157;0,957;3,657;187,41;115,72;299,85
8,295;1,157;0,957;3,662;187,56;115,72;299,85
8,300;1,162;0,957;3,662;187,56;116,21;299,85
8,305;1,162;0,957;3,662;187,56;116,21;299,85
8,310;1,162;0,957;3,657;187,41;116,21;299,85
8,315;1,157;0,962;3,662;187,56;115,72;300,17
8,320;1,162;0,957;3,657;187,41;116,21;299,85
8,325;1,157;0,962;3,662;187,56;115,72;300,17
8,330;1,157;0,957;3,657;187,41;115,72;299,85
8,335;1,157;0,957;3,657;187,41;115,72;299,85
8,340;1,162;0,957;3,657;187,41;116,21;299,85
8,345;1,157;0,962;3,657;187,41;115,72;300,17
8,350;1,162;0,962;3,662;187,56;116,21;300,17
8,355;1,162;0,962;3,677;188,01;116,21;300,17
8,360;1,157;0,962;3,657;187,41;115,72;300,17
8,365;1,157;0,957;3,657;187,41;115,72;299,85
8,370;1,157;0,962;3,662;187,56;115,72;300,17
8,375;1,162;0,957;3,657;187,41;116,21;299,85
8,380;1,162;0,962;3,662;187,56;116,21;300,17
8,385;1,157;0,957;3,662;187,56;115,72;299,85
8,390;1,157;0,957;3,662;187,56;115,72;299,85
8,395;1,157;0,957;3,662;187,56;115,72;299,85
8,400;1,162;0,957;3,657;187,41;116,21;299,85
8,405;1,157;0,957;3,657;187,41;115,72;299,85
8,410;1,162;0,957;3,657;187,41;116,21;299,85
8,415;1,162;0,957;3,662;187,56;116,21;299,85
8,420;1,157;0,957;3,662;187,56;115,72;299,85
8,425;1,162;0,957;3,657;187,41;116,21;299,85
8,430;1,157;0,957;3,662;187,56;115,72;299,85
8,435;1,157;0,957;3,662;187,56;115,72;299,85
8,440;1,157;0,957;3,662;187,56;115,72;299,85
8,445;1,157;0,957;3,657;187,41;115,72;299,85
8,450;1,157;0,957;3,662;187,56;115,72;299,85
8,455;1,157;0,957;3,662;187,56;115,72;299,85
8,460;1,157;0,957;3,662;187,56;115,72;299,85
8,465;1,157;0,957;3,662;187,56;115,72;299,85
8,470;1,157;0,957;3,662;187,56;115,72;299,85
8,475;1,157;0,957;3,662;187,56;115,72;299,85
8,480;1,157;0,957;3,662;187,56;115,72;299,85
8,485;1,162;0,957;3,662;187,56;116,21;299,85
8,490;1,152;0,957;3,662;187,56;115,23;299,85
8,495;1,162;0,957;3,657;187,41;116,21;299,85
8,500;1,157;0,962;3,662;187,56;115,72;300,17
8,505;1,157;0,957;3,657;187,41;115,72;299,85
8,510;1,157;0,957;3,662;187,56;115,72;299,85
8,515;1,157;0,957;3,662;187,56;115,72;299,85
8,520;1,162;0,957;3,662;187,56;116,21;299,85
8,525;1,152;0,957;3,657;187,41;115,23;299,85
8,530;1,162;0,957;3,657;187,41;116,21;299,85
8,535;1,162;0,957;3,662;187,56;116,21;299,85
8,540;1,162;0,957;3,662;187,56;116,21;299,85
8,545;1,167;0,957;3,657;187,41;116,70;299,85
8,550;1,152;0,957;3,662;187,56;115,23;299,85
8,555;1,157;0,957;3,657;187,41;115,72;299,85
8,560;1,152;0,957;3,662;187,56;115,23;299,85
8,565;1,157;0,957;3,662;187,56;115,72;299,85
8,570;1,157;0,957;3,662;187,56;115,72;299,85
8,575;1,157;0,957;3,662;187,56;115,72;299,85
8,580;1,162;0,957;3,657;187,41;116,21;299,85
8,585;1,152;0,957;3,662;187,56;115,23;299,85
8,590;1,162;0,957;3,657;187,41;116,21;299,85
8,595;1,162;0,962;3,662;187,56;116,21;300,17
8,600;1,162;0,947;3,662;187,56;116,21;299,21
8,605;1,157;0,957;3,657;187,41;115,72;299,85
8,610;1,157;0,962;3,657;187,41;115,72;300,17
8,615;1,162;0,957;3,657;187,41;116,21;299,85
8,620;1,157;0,957;3,662;187,56;115,72;299,85
8,625;1,162;0,962;3,662;187,56;116,21;300,17
8,630;1,162;0,957;3,667;187,71;116,21;299,85
8,635;1,157;0,962;3,657;187,41;115,72;300,17
8,640;1,162;0,957;3,657;187,41;116,21;299,85
8,645;1,152;0,952;3,657;187,41;115,23;299,53
8,650;1,162;0,957;3,672;187,86;116,21;299,85
8,655;1,157;0,957;3,657;187,41;115,72;299,85
8,660;1,157;0,957;3,662;187,56;115,72;299,85
8,665;1,157;0,957;3,672;187,86;115,72;299,85
8,670;1,157;0,957;3,662;187,56;115,72;299,85
8,675;1,157;0,957;3,657;187,41;115,72;299,85
8,680;1,152;0,957;3,662;187,56;115,23;299,85
8,685;1,162;0,957;3,662;187,56;116,21;299,85
8,690;1,162;0,957;3,662;187,56;116,21;299,85
8,695;1,162;0,957;3,662;187,56;116,21;299,85
8,700;1,162;0,957;3,657;187,41;116,21;299,85
8,705;1,157;0,957;3,657;187,41;115,72;299,85
8,710;1,157;0,962;3,662;187,56;115,72;300,17
8,715;1,157;0,957;3,662;187,56;115,72;299,85
8,720;1,162;0,957;3,657;187,41;116,21;299,85
8,725;1,157;0,957;3,662;187,56;115,72;299,85
8,730;1,157;0,957;3,657;187,41;115,72;299,85
8,735;1,157;0,962;3,657;187,41;115,72;300,17
8,740;1,157;0,957;3,662;187,56;115,72;299,85
8,745;1,157;0,957;3,657;187,41;115,72;299,85
8,750;1,157;0,957;3,662;187,56;115,72;299,85
8,755;1,162;0,957;3,657;187,41;116,21;299,85
8,760;1,162;0,957;3,662;187,56;116,21;299,85
8,765;1,157;0,957;3,662;187,56;115,72;299,85
8,770;1,162;0,957;3,657;187,41;116,21;299,85
8,775;1,157;0,962;3,662;187,56;115,72;300,17
8,780;1,162;0,957;3,657;187,41;116,21;299,85
8,785;1,157;0,957;3,662;187,56;115,72;299,85
8,790;1,157;0,957;3,672;187,86;115,72;299,85
8,795;1,157;0,957;3,662;187,56;115,72;299,85
8,800;1,162;0,957;3,662;187,56;116,21;299,85
8,805;1,157;0,957;3,657;187,41;115,72;299,85
8,810;1,157;0,957;3,662;187,56;115,72;299,85
8,815;1,162;0,957;3,657;187,41;116,21;299,85
8,820;1,157;0,957;3,662;187,56;115,72;299,85
8,825;1,157;0,957;3,662;187,56;115,72;299,85
8,830;1,157;0,957;3,657;187,41;115,72;299,85
8,835;1,162;0,957;3,662;187,56;116,21;299,85
8,840;1,157;0,957;3,657;187,41;115,72;299,85
8,845;1,157;0,957;3,657;187,41;115,72;299,85
8,850;1,162;0,957;3,662;187,56;116,21;299,85
8,855;1,157;0,957;3,662;187,56;115,72;299,85
8,860;1,162;0,957;3,687;188,32;116,21;299,85
8,865;1,162;0,957;3,662;187,56;116,21;299,85
8,870;1,167;0,957;3,662;187,56;116,70;299,85
8,875;1,162;0,957;3,657;187,41;116,21;299,85
8,880;1,157;0,957;3,657;187,41;115,72;299,85
8,885;1,157;0,957;3,662;187,56;115,72;299,85
8,890;1,157;0,957;3,662;187,56;115,72;299,85
8,895;1,157;0,957;3,657;187,41;115,72;299,85
8,900;1,157;0,957;3,657;187,41;115,72;299,85
8,905;1,157;0,957;3,662;187,56;115,72;299,85
8,910;1,162;0,957;3,662;187,56;116,21;299,85
8,915;1,157;0,957;3,662;187,56;115,72;299,85
8,920;1,162;0,957;3,657;187,41;116,21;299,85
8,925;1,162;0,957;3,662;187,56;116,21;299,85
8,930;1,157;0,957;3,662;187,56;115,72;299,85
8,935;1,162;0,957;3,657;187,41;116,21;299,85
8,940;1,157;0,957;3,662;187,56;115,72;299,85
8,945;1,157;0,957;3,657;187,41;115,72;299,85
8,950;1,157;0,957;3,662;187,56;115,72;299,85
8,955;1,157;0,957;3,657;187,41;115,72;299,85
8,960;1,162;0,957;3,662;187,56;116,21;299,85
8,965;1,157;0,957;3,657;187,41;115,72;299,85
8,970;1,162;0,957;3,657;187,41;116,21;299,85
8,975;1,152;0,957;3,662;187,56;115,23;299,85
8,980;1,162;0,957;3,662;187,56;116,21;299,85
8,985;1,157;0,957;3,657;187,41;115,72;299,85
8,990;1,157;0,962;3,662;187,56;115,72;300,17
8,995;1,162;0,957;3,662;187,56;116,21;299,85
9,000;1,157;0,957;3,662;187,56;115,72;299,85
9,005;1,157;0,957;3,657;187,41;115,72;299,85
9,010;1,157;0,957;3,662;187,56;115,72;299,85
9,015;1,157;0,957;3,662;187,56;115,72;299,85
9,020;1,157;0,962;3,662;187,56;115,72;300,17
9,025;1,162;0,957;3,662;187,56;116,21;299,85
9,030;1,157;0,957;3,662;187,56;115,72;299,85
9,035;1,157;0,957;3,662;187,56;115,72;299,85
9,040;1,157;0,957;3,657;187,41;115,72;299,85
9,045;1,157;0,957;3,662;187,56;115,72;299,85
9,050;1,157;0,957;3,662;187,56;115,72;299,85
9,055;1,157;0,967;3,662;187,56;115,72;300,49
9,060;1,162;0,957;3,662;187,56;116,21;299,85
9,065;1,157;0,957;3,662;187,56;115,72;299,85
9,070;1,157;0,957;3,662;187,56;115,72;299,85
9,075;1,162;0,957;3,662;187,56;116,21;299,85
9,080;1,157;0,957;3,662;187,56;115,72;299,85
9,085;1,157;0,957;3,657;187,41;115,72;299,85
9,090;1,157;0,957;3,662;187,56;115,72;299,85
9,095;1,157;0,957;3,662;187,56;115,72;299,85
9,100;1,157;0,957;3,662;187,56;115,72;299,85
9,105;1,157;0,957;3,657;187,41;115,72;299,85
9,110;1,162;0,957;3,657;187,41;116,21;299,85
9,115;1,157;0,957;3,657;187,41;115,72;299,85
9,120;1,157;0,957;3,657;187,41;115,72;299,85
9,125;1,157;0,957;3,662;187,56;115,72;299,85
9,130;1,157;0,957;3,657;187,41;115,72;299,85
9,135;1,162;0,957;3,657;187,41;116,21;299,85
9,140;1,157;0,957;3,662;187,56;115,72;299,85
9,145;1,162;0,957;3,662;187,56;116,21;299,85
9,150;1,157;0,957;3,662;187,56;115,72;299,85
9,155;1,162;0,957;3,662;187,56;116,21;299,85
9,160;1,152;0,957;3,662;187,56;115,23;299,85
9,165;1,157;0,957;3,662;187,56;115,72;299,85
9,170;1,162;0,957;3,657;187,41;116,21;299,85
9,175;1,157;0,957;3,662;187,56;115,72;299,85
9,180;1,162;0,957;3,657;187,41;116,21;299,85
9,185;1,157;0,957;3,662;187,56;115,72;299,85
9,190;1,162;0,957;3,657;187,41;116,21;299,85
9,195;1,157;0,957;3,657;187,41;115,72;299,85
9,200;1,157;0,957;3,662;187,56;115,72;299,85
9,205;1,157;0,947;3,662;187,56;115,72;299,21
9,210;1,162;0,957;3,662;187,56;116,21;299,85
9,215;1,157;0,957;3,657;187,41;115,72;299,85
9,220;1,152;0,947;3,662;187,56;115,23;299,21
9,225;1,157;0,957;3,657;187,41;115,72;299,85
9,230;1,157;0,957;3,657;187,41;115,72;299,85
9,235;1,157;0,957;3,657;187,41;115,72;299,85
9,240;1,157;0,957;3,657;187,41;115,72;299,85
9,245;1,152;0,957;3,662;187,56;115,23;299,85
9,250;1,157;0,957;3,647;187,10;115,72;299,85
9,255;1,152;0,957;3,662;187,56;115,23;299,85
9,260;1,162;0,957;3,662;187,56;116,21;299,85
9,265;1,157;0,962;3,662;187,56;115,72;300,17
9,270;1,157;0,957;3,662;187,56;115,72;299,85
9,275;1,157;0,957;3,657;187,41;115,72;299,85
9,280;1,157;0,957;3,662;187,56;115,72;299,85
9,285;1,157;0,957;3,691;188,47;115,72;299,85
9,290;1,157;0,957;3,662;187,56;115,72;299,85
9,295;1,157;0,957;3,657;187,41;115,72;299,85
9,300;1,162;0,957;3,662;187,56;116,21;299,85
9,305;1,157;0,957;3,657;187,41;115,72;299,85
9,310;1,157;0,957;3,657;187,41;115,72;299,85
9,315;1,157;0,957;3,662;187,56;115,72;299,85
9,320;1,162;0,957;3,657;187,41;116,21;299,85
9,325;1,157;0,957;3,662;187,56;115,72;299,85
9,330;1,162;0,957;3,657;187,41;116,21;299,85
9,335;1,157;0,957;3,662;187,56;115,72;299,85
9,340;1,157;0,957;3,657;187,41;115,72;299,85
9,345;1,162;0,957;3,657;187,41;116,21;299,85
9,350;1,152;0,957;3,672;187,86;115,23;299,85
9,355;1,157;0,957;3,657;187,41;115,72;299,85
9,360;1,157;0,957;3,662;187,56;115,72;299,85
9,365;1,157;0,957;3,662;187,56;115,72;299,85
9,370;1,157;0,957;3,662;187,56;115,72;299,85
9,375;1,157;0,957;3,662;187,56;115,72;299,85
9,380;1,157;0,957;3,657;187,41;115,72;299,85
9,385;1,157;0,957;3,657;187,41;115,72;299,85
9,390;1,157;0,957;3,662;187,56;115,72;299,85
9,395;1,162;0,957;3,657;187,41;116,21;299,85
9,400;1,157;0,957;3,662;187,56;115,72;299,85
9,405;1,162;0,957;3,657;187,41;116,21;299,85
9,410;1,157;0,957;3,662;187,56;115,72;299,85
9,415;1,162;0,957;3,657;187,41;116,21;299,85
9,420;1,157;0,957;3,662;187,56;115,72;299,85
9,425;1,157;0,957;3,662;187,56;115,72;299,85
9,430;1,162;0,957;3,657;187,41;116,21;299,85
9,435;1,157;0,957;3,662;187,56;115,72;299,85
9,440;1,162;0,957;3,657;187,41;116,21;299,85
9,445;1,157;0,957;3,662;187,56;115,72;299,85
9,450;1,162;0,957;3,672;187,86;116,21;299,85
9,455;1,157;0,957;3,662;187,56;115,72;299,85
9,460;1,162;0,957;3,657;187,41;116,21;299,85
9,465;1,162;0,957;3,662;187,56;116,21;299,85
9,470;1,157;0,957;3,662;187,56;115,72;299,85
9,475;1,157;0,957;3,657;187,41;115,72;299,85
9,480;1,157;0,957;3,657;187,41;115,72;299,85
9,485;1,157;0,957;3,657;187,41;115,72;299,85
9,490;1,162;0,962;3,657;187,41;116,21;300,17
9,495;1,157;0,957;3,662;187,56;115,72;299,85
9,500;1,157;0,957;3,657;187,41;115,72;299,85
9,505;1,157;0,957;3,662;187,56;115,72;299,85
9,510;1,162;0,957;3,662;187,56;116,21;299,85
9,515;1,157;0,957;3,662;187,56;115,72;299,85
9,520;1,157;0,957;3,657;187,41;115,72;299,85
9,525;1,157;0,957;3,657;187,41;115,72;299,85
9,530;1,147;0,957;3,662;187,56;114,75;299,85
9,535;1,157;0,957;3,662;187,56;115,72;299,85
9,540;1,157;0,957;3,662;187,56;115,72;299,85
9,545;1,157;0,962;3,662;187,56;115,72;300,17
9,550;1,157;0,957;3,657;187,41;115,72;299,85
9,555;1,162;0,957;3,662;187,56;116,21;299,85
9,560;1,157;0,957;3,657;187,41;115,72;299,85
9,565;1,152;0,957;3,662;187,56;115,23;299,85
9,570;1,162;0,957;3,662;187,56;116,21;299,85
9,575;1,152;0,957;3,662;187,56;115,23;299,85
9,580;1,157;0,957;3,657;187,41;115,72;299,85
9,585;1,162;0,957;3,662;187,56;116,21;299,85
9,590;1,157;0,957;3,657;187,41;115,72;299,85
9,595;1,157;0,957;3,662;187,56;115,72;299,85
9,600;1,157;0,957;3,662;187,56;115,72;299,85
9,605;1,157;0,957;3,657;187,41;115,72;299,85
9,610;1,157;0,957;3,657;187,41;115,72;299,85
9,615;1,162;0,957;3,657;187,41;116,21;299,85
9,620;1,157;0,957;3,662;187,56;115,72;299,85
9,625;1,157;0,957;3,657;187,41;115,72;299,85
9,630;1,162;0,957;3,672;187,86;116,21;299,85
9,635;1,152;0,957;3,652;187,25;115,23;299,85
9,640;1,157;0,957;3,657;187,41;115,72;299,85
9,645;1,157;0,957;3,662;187,56;115,72;299,85
9,650;1,157;0,957;3,662;187,56;115,72;299,85
9,655;1,157;0,957;3,657;187,41;115,72;299,85
9,660;1,152;0,957;3,657;187,41;115,23;299,85
9,665;1,157;0,957;3,657;187,41;115,72;299,85
9,670;1,157;0,957;3,662;187,56;115,72;299,85
9,675;1,157;0,947;3,662;187,56;115,72;299,21
9,680;1,157;0,957;3,662;187,56;115,72;299,85
9,685;1,157;0,957;3,662;187,56;115,72;299,85
9,690;1,157;0,957;3,657;187,41;115,72;299,85
9,695;1,157;0,957;3,657;187,41;115,72;299,85
9,700;1,157;0,957;3,662;187,56;115,72;299,85
9,705;1,157;0,957;3,662;187,56;115,72;299,85
9,710;1,157;0,957;3,657;187,41;115,72;299,85
9,715;1,157;0,957;3,657;187,41;115,72;299,85
9,720;1,157;0,957;3,657;187,41;115,72;299,85
9,725;1,157;0,957;3,657;187,41;115,72;299,85
9,730;1,157;0,957;3,657;187,41;115,72;299,85
9,735;1,157;0,957;3,657;187,41;115,72;299,85
9,740;1,157;0,957;3,662;187,56;115,72;299,85
9,745;1,157;0,957;3,662;187,56;115,72;299,85
9,750;1,157;0,957;3,657;187,41;115,72;299,85
9,755;1,162;0,957;3,662;187,56;116,21;299,85
9,760;1,157;0,957;3,662;187,56;115,72;299,85
9,765;1,162;0,957;3,662;187,56;116,21;299,85
9,770;1,157;0,957;3,662;187,56;115,72;299,85
9,775;1,157;0,957;3,662;187,56;115,72;299,85
